"","TYPE","point","lon","lat"
"64","restaurant/cafe",6,44.4648559270906,40.1576703632919
"65","place_of_worship",3,44.4695229444862,40.1595695616524
"66","restaurant/cafe",6,44.4667317890669,40.162717680187
"67","pub/bar",4,44.4652294465857,40.1655231008785
"68","bus_stop",4,44.4221202842476,40.1871787947705
"69","bus_stop",4,44.4233070485695,40.1857016053752
"70","School/kindergarten",7,44.4246295483308,40.1865800994471
"71","post_office",3,44.4252347433377,40.1864475814622
"72","bus_stop",4,44.4255531961059,40.1868113018781
"73","School/kindergarten",7,44.4192490889365,40.1903638556389
"74","School/kindergarten",7,44.4337690978629,40.170621796517
"75","School/kindergarten",7,44.4342036129659,40.1706540585717
"76","bus_stop",4,44.4377266258471,40.1704311755105
"77","bus_stop",4,44.4370638488305,40.1708670563907
"78","bus_stop",4,44.4329434562853,40.1740734062067
"79","supermarket/shop(food)",10,44.4355440790328,40.171573108834
"80","restaurant/cafe",6,44.4374578499141,40.172070484942
"81","supermarket/shop(food)",10,44.438785559904,40.176182655887
"82","healthcare",10,44.438837752022,40.1763215085204
"83","restaurant/cafe",6,44.4389231818056,40.1769800079459
"84","bank/atm",10,44.4394309096042,40.1769949020116
"85","bank/atm",10,44.442233204133,40.1661300823865
"86","bank/atm",10,44.4422657231462,40.1661449101862
"87","bank/atm",10,44.4422989608118,40.1661675637629
"88","state institutions/NGO",4,44.4414561614122,40.1685541786817
"89","bank/atm",10,44.4425874098495,40.1662452036911
"90","bank/atm",10,44.4426771515464,40.1663150864152
"91","playground/attraction",4,44.444403983017,40.1660674760853
"92","bank/atm",10,44.4438844872882,40.1666001769795
"93","healthcare",10,44.4447103983605,40.166453204122
"94","bus_stop",4,44.4443843997438,40.1668659080406
"95","bus_stop",4,44.4444400952915,40.1670715725962
"96","School/kindergarten",7,44.440780358824,40.171291196689
"97","bank/atm",10,44.4443633791662,40.1713113774366
"98","post_office",3,44.4475082013128,40.1668521100958
"99","bank/atm",10,44.4464041718287,40.1683750155772
"100","School/kindergarten",7,44.4476133940326,40.1702083603605
"101","School/kindergarten",7,44.4475920141288,40.1712638771639
"102","bank/atm",10,44.4403028144189,40.1720036970014
"103","post_office",3,44.4403038923973,40.172153403486
"104","bus_stop",4,44.4401036579204,40.1733207732607
"105","bus_stop",4,44.4400677253091,40.1736558040599
"106","beauty_salon",4,44.4448987750755,40.1727943027548
"107","bank/atm",10,44.4426935008845,40.1733207046208
"108","bank/atm",10,44.4441163424631,40.1734312835002
"109","bus_stop",4,44.4438801753749,40.1737368673995
"110","mall/shop(non-food)",14,44.4447508225482,40.1736545685467
"111","mall/shop(non-food)",14,44.4451240725488,40.1736845640534
"112","mall/shop(non-food)",14,44.4451696171337,40.1736552549429
"113","School/kindergarten",7,44.4421264842772,40.1760912998967
"114","place_of_worship",3,44.4426125626774,40.1745057631183
"115","School/kindergarten",7,44.442720091017,40.1763617983811
"116","bank/atm",10,44.4440145633414,40.1756910068344
"117","post_office",3,44.4441070898156,40.1757111176362
"118","pub/bar",4,44.4459767534165,40.1717850055045
"119","supermarket/shop(food)",10,44.4457492999865,40.172923758593
"120","bank/atm",10,44.4457511864486,40.1730082548207
"121","healthcare",10,44.4456324291681,40.173138808493
"122","restaurant/cafe",6,44.4453077780244,40.1733822059937
"123","mall/shop(non-food)",14,44.4456460835604,40.1733213223804
"124","healthcare",10,44.4461323416237,40.1735363023809
"125","bank/atm",10,44.4455398128623,40.1736472927468
"126","mall/shop(non-food)",14,44.4461717776647,40.1736199055305
"127","mall/shop(non-food)",14,44.4462568481221,40.173680788876
"128","bank/atm",10,44.4499664410878,40.1742264027998
"129","School/kindergarten",7,44.4462388818164,40.1765843187822
"130","mall/shop(non-food)",14,44.4504119156372,40.17442689714
"131","bank/atm",10,44.4506532031225,40.1743584641846
"132","mall/shop(non-food)",14,44.4484961684623,40.1762541070305
"133","supermarket/shop(food)",10,44.4358710657962,40.1778149628508
"134","mall/shop(non-food)",14,44.4340904252401,40.1871634911846
"135","School/kindergarten",7,44.4417948262743,40.1770524877924
"136","supermarket/shop(food)",10,44.4409285808458,40.1785289046339
"137","supermarket/shop(food)",10,44.4418430658051,40.1797436591071
"138","School/kindergarten",7,44.4428340872265,40.1782584834234
"139","School/kindergarten",7,44.443913682535,40.1772757609241
"140","School/kindergarten",7,44.4439902189972,40.1784838802635
"141","School/kindergarten",7,44.4449288686375,40.1793773613452
"142","bus_stop",4,44.441593154493,40.1811310703046
"143","mall/shop(non-food)",14,44.4450975722479,40.1803494839491
"144","post_office",3,44.4440027055796,40.1808973777515
"145","mall/shop(non-food)",14,44.4444548276621,40.180826960983
"146","bus_stop",4,44.4447733702619,40.1805273114217
"147","bank/atm",10,44.4460720646681,40.1780153779532
"148","healthcare",10,44.4463830614195,40.1780319190362
"149","mall/shop(non-food)",14,44.4460610153901,40.1783169603856
"150","mall/shop(non-food)",14,44.446198008471,40.1785418765888
"151","bank/atm",10,44.4464029141873,40.1787293862621
"152","bank/atm",10,44.4467962864502,40.179462192706
"153","restaurant/cafe",6,44.4468582702048,40.1796685740609
"154","supermarket/shop(food)",10,44.4486173511941,40.1776770055355
"155","playground/attraction",4,44.448775095358,40.1783151758781
"156","School/kindergarten",7,44.4503153467442,40.1785215607219
"157","bank/atm",10,44.4458387721888,40.1802077569728
"158","supermarket/shop(food)",10,44.4459262680975,40.1802207972396
"159","supermarket/shop(food)",10,44.4498192970443,40.1812979146276
"160","healthcare",10,44.4434654232082,40.1825216101408
"161","supermarket/shop(food)",10,44.445325564667,40.1826146046069
"162","bus_stop",4,44.4486056730955,40.1838454824489
"163","bus_stop",4,44.4487665613628,40.183803069522
"164","bus_stop",4,44.4468361716488,40.1857696151265
"165","bus_stop",4,44.447078626944,40.1858829188089
"166","School/kindergarten",7,44.4542878765936,40.1667849051407
"167","mall/shop(non-food)",14,44.4557621916379,40.1693066585561
"168","School/kindergarten",7,44.4555969914572,40.1711357910029
"169","School/kindergarten",7,44.4558991847187,40.1713349902765
"170","supermarket/shop(food)",10,44.4564883897136,40.1714346583359
"171","supermarket/shop(food)",10,44.4522790639553,40.1724828115024
"172","beauty_salon",4,44.456171913239,40.1722173769954
"173","restaurant/cafe",6,44.4508524494526,40.1743026607306
"174","bus_stop",4,44.4525177463263,40.1745527120123
"175","bus_stop",4,44.4524323165427,40.1748114108177
"176","mall/shop(non-food)",14,44.4548609119134,40.174689302908
"177","bank/atm",10,44.4557628204586,40.1748252071445
"178","post_office",3,44.456709285442,40.1720317712825
"179","bank/atm",10,44.4567386603518,40.1720881943746
"180","bank/atm",10,44.4573958678136,40.1721691223045
"181","healthcare",10,44.4564481451889,40.1721998735197
"182","bank/atm",10,44.4573664030723,40.1724191128067
"183","supermarket/shop(food)",10,44.4575044741315,40.1727054819043
"184","bank/atm",10,44.4573919152264,40.1728547063579
"185","healthcare",10,44.4575484017489,40.1728216903042
"186","mall/shop(non-food)",14,44.4571568261165,40.1730941923872
"187","bank/atm",10,44.4569680900753,40.1735186619659
"188","bus_stop",4,44.4571527836977,40.1738184111184
"189","restaurant/cafe",6,44.4572585154067,40.1737468887709
"190","bus_stop",4,44.4572197081864,40.1741132855673
"191","bank/atm",10,44.4575554984396,40.1731252177439
"192","supermarket/shop(food)",10,44.4576821608947,40.1731456038665
"193","bank/atm",10,44.4575718477778,40.1732644198333
"194","bank/atm",10,44.457898115889,40.1741638039662
"195","School/kindergarten",7,44.4597387639061,40.1729027546402
"196","bank/atm",10,44.4584433034349,40.1756352044762
"197","School/kindergarten",7,44.464123800134,40.1668674869097
"198","bank/atm",10,44.4651794104244,40.1669992880287
"199","post_office",3,44.4652196549491,40.1671017769511
"200","School/kindergarten",7,44.4663354523635,40.169229296706
"201","state institutions/NGO",4,44.4675466508611,40.1682198777944
"202","School/kindergarten",7,44.4683914265543,40.1692802992488
"203","healthcare",10,44.465213007416,40.1729983706208
"204","playground/attraction",4,44.4525133445814,40.1782587579632
"205","supermarket/shop(food)",10,44.4508748175031,40.17874929026
"206","School/kindergarten",7,44.4575306151062,40.1782374811218
"207","playground/attraction",4,44.4581048182358,40.1773583985646
"208","place_of_worship",3,44.4573172652263,40.1792897158877
"209","bank/atm",10,44.458737771185,40.1784366595502
"210","mall/shop(non-food)",14,44.4593590460355,40.178392664641
"211","sport/fitness",4,44.4594375587914,40.1787825779675
"212","mall/shop(non-food)",14,44.4600678167947,40.1820882748371
"213","state institutions/NGO",4,44.4604189682393,40.1812506958728
"214","School/kindergarten",7,44.4552097277382,40.1828459578141
"215","School/kindergarten",7,44.4541295934406,40.1848946792273
"216","mall/shop(non-food)",14,44.4594893017517,40.1833447611549
"217","bank/atm",10,44.459608687853,40.1833182014107
"218","restaurant/cafe",6,44.4595041239539,40.183569180284
"219","bus_stop",4,44.4605528172166,40.1830732610572
"220","supermarket/shop(food)",10,44.460505116675,40.1831045563716
"221","bus_stop",4,44.4608093760617,40.1830097095629
"222","healthcare",10,44.4605105065667,40.1833713208887
"223","healthcare",10,44.4609650541005,40.183286288526
"224","post_office",3,44.4609765525361,40.1833252016544
"225","bank/atm",10,44.4610037714892,40.1834595787409
"226","bank/atm",10,44.4615197637884,40.1848195998817
"227","bank/atm",10,44.4608505189018,40.1853907910224
"228","School/kindergarten",7,44.4618723525374,40.1858466836119
"229","bank/atm",10,44.4621195689036,40.1873800057217
"230","healthcare",10,44.4621325944752,40.1874623565527
"231","state institutions/NGO",4,44.4621510997701,40.1879693609668
"232","restaurant/cafe",6,44.4312427657894,40.1914821221884
"233","supermarket/shop(food)",10,44.4588222128217,40.1890792948667
"234","bank/atm",10,44.4614735005513,40.190363581148
"235","restaurant/cafe",6,44.4621219045234,40.1881841573085
"236","restaurant/cafe",6,44.463187755608,40.1905172958567
"237","bus_stop",4,44.4650921840103,40.1907194576174
"238","post_office",3,44.463625863972,40.1912004986236
"239","bus_stop",4,44.4643877251645,40.1909028849256
"240","bank/atm",10,44.4663089520626,40.1911303670374
"241","restaurant/cafe",6,44.468610345989,40.1909290985895
"242","restaurant/cafe",6,44.4718646727688,40.1910767046593
"243","supermarket/shop(food)",10,44.4705678648247,40.1934557188446
"244","supermarket/shop(food)",10,44.4719476771011,40.1934066558223
"245","School/kindergarten",7,44.4681973904529,40.1955475546884
"246","School/kindergarten",7,44.4712207603732,40.1936718015796
"247","post_office",3,44.470475607845,40.1949332883127
"248","mall/shop(non-food)",14,44.4609381944735,40.2034621179466
"249","bank/atm",10,44.4559039457897,40.2081853031246
"250","state institutions/NGO",4,44.4597316672154,40.2094961200805
"251","restaurant/cafe",6,44.4639268894238,40.2000356748816
"252","supermarket/shop(food)",10,44.4620918109614,40.2040413165413
"253","School/kindergarten",7,44.4646386246234,40.2034711057854
"254","state institutions/NGO",4,44.4685121601285,40.2007275641227
"255","healthcare",10,44.4689614076021,40.2034803680607
"256","healthcare",10,44.4688591793227,40.2037915797773
"257","post_office",3,44.4620574953175,40.2059886142636
"258","bank/atm",10,44.4622134428508,40.2068647873705
"259","bank/atm",10,44.4633808035625,40.2066097783253
"260","bank/atm",10,44.4624088264251,40.2077624225546
"261","supermarket/shop(food)",10,44.4617845871342,40.2093554144559
"262","School/kindergarten",7,44.4658660826276,40.2075286845467
"263","bank/atm",10,44.4666314472496,40.2091981750602
"264","supermarket/shop(food)",10,44.4677218223415,40.2055690131407
"265","School/kindergarten",7,44.4696942532109,40.2070820622784
"266","post_office",3,44.4712417809508,40.2046926174604
"267","School/kindergarten",7,44.4714296186767,40.2052150670086
"268","healthcare",10,44.4678143488158,40.2081542938019
"269","supermarket/shop(food)",10,44.4685511470118,40.2078662220043
"270","playground/attraction",4,44.4682427553748,40.2089337074529
"271","supermarket/shop(food)",10,44.4686488837147,40.2087132826897
"272","bank/atm",10,44.4688919678306,40.2091760160759
"273","bus_stop",4,44.46906237824,40.2093672142562
"274","bus_stop",4,44.4691156483363,40.2093926661441
"275","healthcare",10,44.4701726060996,40.2086337704377
"276","supermarket/shop(food)",10,44.4360832478663,40.2111482059107
"277","School/kindergarten",7,44.434907622654,40.2123791147044
"278","supermarket/shop(food)",10,44.4365540549068,40.2136397731834
"279","restaurant/cafe",6,44.4395345751879,40.2165379570959
"280","supermarket/shop(food)",10,44.4398307497371,40.2107971015952
"281","supermarket/shop(food)",10,44.4622617722131,40.2122775173831
"282","post_office",3,44.4722315447308,40.211162063449
"283","post_office",3,44.4689844044733,40.2152016894451
"284","bank/atm",10,44.4401706722406,40.2331347014833
"285","playground/attraction",4,44.4720932041771,40.2326755607008
"286","place_of_worship",3,44.4732618225302,40.1174170199554
"287","place_of_worship",3,44.4738300967789,40.1175849139112
"288","School/kindergarten",7,44.4733176977409,40.119614790476
"289","post_office",3,44.4733927968986,40.120511107086
"290","School/kindergarten",7,44.4752139514741,40.1201563050584
"291","School/kindergarten",7,44.474049914529,40.1210340674732
"292","post_office",3,44.5490912207771,40.0895024605713
"293","restaurant/cafe",6,44.5428436176391,40.1159903854796
"294","restaurant/cafe",6,44.4801324971493,40.1311431803832
"295","supermarket/shop(food)",10,44.4858825234514,40.1330359090395
"296","supermarket/shop(food)",10,44.4808752242262,40.1406207865555
"297","supermarket/shop(food)",10,44.4809261587028,40.1389844948372
"298","supermarket/shop(food)",10,44.4819695519053,40.1391463608474
"299","supermarket/shop(food)",10,44.4836086179727,40.1389209707355
"300","supermarket/shop(food)",10,44.4817138913754,40.1425762912923
"301","supermarket/shop(food)",10,44.4816062732044,40.1429250706198
"302","supermarket/shop(food)",10,44.4815321621935,40.1436556541576
"303","supermarket/shop(food)",10,44.4840116920407,40.1349674571582
"304","supermarket/shop(food)",10,44.4873787573886,40.1340299173155
"305","supermarket/shop(food)",10,44.4836619779006,40.1379536801841
"306","School/kindergarten",7,44.4889707517351,40.1364364106881
"307","mall/shop(non-food)",14,44.4897623471635,40.1365460194872
"308","post_office",3,44.4903281061294,40.1365721167942
"309","mall/shop(non-food)",14,44.4863205419839,40.1405574700028
"310","supermarket/shop(food)",10,44.4842408522697,40.1422012776964
"311","mall/shop(non-food)",14,44.484271844147,40.1423696598124
"312","supermarket/shop(food)",10,44.4862646667733,40.1420204656039
"313","mall/shop(non-food)",14,44.4842882833167,40.1431281982158
"314","School/kindergarten",7,44.4849218650866,40.1427893772017
"315","School/kindergarten",7,44.4837800165289,40.1433896949165
"316","supermarket/shop(food)",10,44.4865603023333,40.1437951913549
"317","supermarket/shop(food)",10,44.4872293675569,40.1439472948138
"318","supermarket/shop(food)",10,44.4880245562464,40.1430392698805
"319","supermarket/shop(food)",10,44.4880877078108,40.1435306060616
"320","supermarket/shop(food)",10,44.4880877078108,40.1435306060616
"321","post_office",3,44.4885796252604,40.1439392604636
"322","mall/shop(non-food)",14,44.4946400194932,40.1410786967007
"323","bus_stop",4,44.4948371098666,40.1417935055739
"324","bus_stop",4,44.4949220904924,40.1418334038974
"325","bus_stop",4,44.4959744668478,40.1422924732825
"326","bus_stop",4,44.4947567106486,40.1427483120349
"327","state institutions/NGO",4,44.5104157833553,40.1430694849264
"328","supermarket/shop(food)",10,44.5105057945467,40.1436023662547
"329","supermarket/shop(food)",10,44.5145111129041,40.1390415634661
"330","supermarket/shop(food)",10,44.5162772905842,40.1387108943912
"331","supermarket/shop(food)",10,44.51652801038,40.1405903644014
"332","bus_stop",4,44.5115013075446,40.1426453743255
"333","post_office",3,44.5129201067043,40.1426685851102
"334","supermarket/shop(food)",10,44.5143541772239,40.1425806175678
"335","bank/atm",10,44.5142616507497,40.1425898194862
"336","School/kindergarten",7,44.5161051733757,40.1424629839783
"337","playground/attraction",4,44.4800016126124,40.1455952779058
"338","mall/shop(non-food)",14,44.4818745101482,40.1444022984326
"339","supermarket/shop(food)",10,44.4807128986543,40.148859263745
"340","healthcare",10,44.4807058917951,40.1489514116977
"341","bookmaker",1,44.4806633116507,40.1489797701707
"342","supermarket/shop(food)",10,44.4807509872224,40.1489260744564
"343","mall/shop(non-food)",14,44.481394719955,40.1476671655846
"344","restaurant/cafe",6,44.480912594142,40.1490446581575
"345","supermarket/shop(food)",10,44.4813180936612,40.1494913879484
"346","healthcare",10,44.4751705628459,40.1502317197215
"347","supermarket/shop(food)",10,44.474649180655,40.1514493838303
"348","supermarket/shop(food)",10,44.4748026129055,40.151544755382
"349","supermarket/shop(food)",10,44.4744655650109,40.151816656263
"350","supermarket/shop(food)",10,44.4745735425081,40.1518056017282
"351","supermarket/shop(food)",10,44.4745505456368,40.1518410998242
"352","state institutions/NGO",4,44.4769452745212,40.1501191804738
"353","School/kindergarten",7,44.4777170171818,40.1496287159134
"354","supermarket/shop(food)",10,44.4775408575546,40.1508674702731
"355","School/kindergarten",7,44.4767570774692,40.1514794578114
"356","supermarket/shop(food)",10,44.4757878851091,40.1522596601142
"357","supermarket/shop(food)",10,44.476079927408,40.1522221023983
"358","mall/shop(non-food)",14,44.4775957446184,40.1509905823123
"359","supermarket/shop(food)",10,44.4777499853527,40.1509456083361
"360","supermarket/shop(food)",10,44.4779134787344,40.1509728673756
"361","healthcare",10,44.4737186158522,40.1523586009082
"362","healthcare",10,44.4745967190424,40.1523433581304
"363","supermarket/shop(food)",10,44.4774443784931,40.1535559722051
"364","supermarket/shop(food)",10,44.4779010819835,40.1535561095249
"365","School/kindergarten",7,44.4771840467237,40.1541183634674
"366","supermarket/shop(food)",10,44.4801292632142,40.1499008991196
"367","supermarket/shop(food)",10,44.4803753117706,40.1512431226513
"368","supermarket/shop(food)",10,44.4821487658045,40.1498560617492
"369","supermarket/shop(food)",10,44.4813835808455,40.1505598608562
"370","supermarket/shop(food)",10,44.4828448703181,40.1504123039696
"371","bank/atm",10,44.4824912934223,40.1508717960206
"372","mall/shop(non-food)",14,44.4829541952882,40.1506766564707
"373","healthcare",10,44.4830053094279,40.1504897559258
"374","bank/atm",10,44.4831838945064,40.1503961681343
"375","mall/shop(non-food)",14,44.4834066766968,40.1503387657273
"376","mall/shop(non-food)",14,44.4835504071423,40.1503319680706
"377","healthcare",10,44.4836395200185,40.1503518803963
"378","mall/shop(non-food)",14,44.4829834803665,40.1507296641731
"379","mall/shop(non-food)",14,44.4817118252503,40.1513809963717
"380","mall/shop(non-food)",14,44.4817118252503,40.1513809963717
"381","bank/atm",10,44.4821161569597,40.1517175773559
"382","bank/atm",10,44.4819912911352,40.1518424730577
"383","supermarket/shop(food)",10,44.4820763615926,40.1518213939202
"384","mall/shop(non-food)",14,44.4819435905936,40.1518941066178
"385","mall/shop(non-food)",14,44.4818116280783,40.1519778050845
"386","bus_stop",4,44.4828071410762,40.1509176626596
"387","playground/attraction",4,44.4828290599691,40.1515528574947
"388","mall/shop(non-food)",14,44.4835970297055,40.1509800082809
"389","mall/shop(non-food)",14,44.4834545569015,40.1512079675544
"390","mall/shop(non-food)",14,44.4831390685737,40.151412306301
"391","mall/shop(non-food)",14,44.4830036026288,40.1515284138298
"392","mall/shop(non-food)",14,44.4833248401744,40.1512977091428
"393","bank/atm",10,44.4824955155041,40.152051616198
"394","mall/shop(non-food)",14,44.4824152959493,40.1521401894284
"395","bank/atm",10,44.482728897815,40.152160307208
"396","mall/shop(non-food)",14,44.4836170621364,40.1518297706466
"397","supermarket/shop(food)",10,44.4835567851808,40.1518834640654
"398","supermarket/shop(food)",10,44.4832956449277,40.1520392571334
"399","supermarket/shop(food)",10,44.4834285057582,40.151959060482
"400","supermarket/shop(food)",10,44.4834146717029,40.1519946958208
"401","School/kindergarten",7,44.4795129290978,40.1534453609472
"402","supermarket/shop(food)",10,44.480686488185,40.1534181715601
"403","bank/atm",10,44.4790273896867,40.1541038076785
"404","healthcare",10,44.4788554521414,40.1542112595371
"405","mall/shop(non-food)",14,44.4791946559926,40.1540646718156
"406","mall/shop(non-food)",14,44.4795163426959,40.154297014924
"407","bank/atm",10,44.4787395694697,40.1548541133352
"408","bank/atm",10,44.4788092787358,40.1548048850795
"409","bank/atm",10,44.4786350055706,40.1549299124208
"410","bank/atm",10,44.4785285552095,40.1550160101925
"411","bank/atm",10,44.4785812863166,40.154968910468
"412","healthcare",10,44.4788359586997,40.1548773199483
"413","mall/shop(non-food)",14,44.4788200585192,40.1549588176657
"414","beauty_salon",4,44.4792596041877,40.154465710353
"415","mall/shop(non-food)",14,44.4793951599641,40.1543947855452
"416","post_office",3,44.4791943864981,40.1545231779309
"417","bank/atm",10,44.4788916542473,40.1547542836134
"418","bank/atm",10,44.4789989130922,40.1548199213287
"419","bank/atm",10,44.4789021645361,40.1548857649564
"420","supermarket/shop(food)",10,44.4798038934183,40.1540915176468
"421","bank/atm",10,44.4813308497383,40.152916195845
"422","restaurant/cafe",6,44.4818599574406,40.1525060162443
"423","restaurant/cafe",6,44.4819162818089,40.1525351971648
"424","supermarket/shop(food)",10,44.4816616992574,40.1527139214469
"425","bank/atm",10,44.4812080500389,40.1530171954972
"426","supermarket/shop(food)",10,44.4829859956493,40.152474500836
"427","supermarket/shop(food)",10,44.4832660005233,40.152496472364
"428","supermarket/shop(food)",10,44.4834655163479,40.1526561090337
"429","mall/shop(non-food)",14,44.481511860268,40.153942457923
"430","supermarket/shop(food)",10,44.4817118252503,40.1538081597065
"431","supermarket/shop(food)",10,44.4817118252503,40.1538081597065
"432","supermarket/shop(food)",10,44.4817969855392,40.1538301994627
"433","supermarket/shop(food)",10,44.4823939160455,40.1543709608351
"434","supermarket/shop(food)",10,44.4842644779616,40.144655206612
"435","supermarket/shop(food)",10,44.4843738927632,40.1441272090751
"436","supermarket/shop(food)",10,44.4844633649655,40.1447720810486
"437","supermarket/shop(food)",10,44.4846678215242,40.1450249191828
"438","mall/shop(non-food)",14,44.484761964966,40.1450126961767
"439","supermarket/shop(food)",10,44.4843427212229,40.1453068717337
"440","supermarket/shop(food)",10,44.4845540049777,40.1452728122573
"441","mall/shop(non-food)",14,44.4846646774207,40.1453114725085
"442","School/kindergarten",7,44.4850587683358,40.1443753801023
"443","supermarket/shop(food)",10,44.4863140741139,40.1446028121901
"444","supermarket/shop(food)",10,44.4851251538354,40.1451084887774
"445","mall/shop(non-food)",14,44.4862793991439,40.1460541158684
"446","supermarket/shop(food)",10,44.485604674534,40.1463852985421
"447","supermarket/shop(food)",10,44.4858219770012,40.1463184853315
"448","supermarket/shop(food)",10,44.4862491259188,40.1467364616535
"449","post_office",3,44.484954923089,40.1495165876508
"450","supermarket/shop(food)",10,44.4873716606979,40.1477214116208
"451","healthcare",10,44.487443256426,40.1477734603085
"452","mall/shop(non-food)",14,44.4874942807342,40.1477926867265
"453","supermarket/shop(food)",10,44.4890686681011,40.1470592636867
"454","supermarket/shop(food)",10,44.4886106171377,40.14744640437
"455","bookmaker",1,44.4887635103991,40.1473344785035
"456","bookmaker",1,44.4884243963793,40.1476390812273
"457","bus_stop",4,44.4881252573897,40.1477585598307
"458","supermarket/shop(food)",10,44.4877932400607,40.1480144081333
"459","pub/bar",4,44.4881791563068,40.1478466579997
"460","mall/shop(non-food)",14,44.4882741082323,40.1481073125522
"461","mall/shop(non-food)",14,44.4874138815162,40.1483034894627
"462","mall/shop(non-food)",14,44.4875603967391,40.1481818145258
"463","healthcare",10,44.4875209606981,40.1482142932407
"464","School/kindergarten",7,44.491565984591,40.1452812584597
"465","supermarket/shop(food)",10,44.4898418480661,40.1460061859179
"466","bus_stop",4,44.4898585567304,40.1464232714885
"467","beauty_salon",4,44.4909803728572,40.1467878930949
"468","healthcare",10,44.4914362678639,40.1466964975427
"469","supermarket/shop(food)",10,44.4928069173244,40.1443896632993
"470","supermarket/shop(food)",10,44.4934391516214,40.1462613541477
"471","supermarket/shop(food)",10,44.4895048001715,40.1468242178144
"472","restaurant/cafe",6,44.4911624613653,40.1469487791814
"473","supermarket/shop(food)",10,44.4916559957824,40.1472380710449
"474","supermarket/shop(food)",10,44.4918715016191,40.1482894817497
"475","supermarket/shop(food)",10,44.4909210840485,40.1489170107255
"476","supermarket/shop(food)",10,44.4923162575163,40.1477041078266
"477","supermarket/shop(food)",10,44.4920521528227,40.1481676007915
"478","mall/shop(non-food)",14,44.4922354091407,40.1482524711607
"479","supermarket/shop(food)",10,44.4943818436806,40.149118678452
"480","beauty_salon",4,44.4945456065569,40.1491090654313
"481","bank/atm",10,44.4848719187568,40.1496108632937
"482","healthcare",10,44.4837194700788,40.1503648577364
"483","restaurant/cafe",6,44.4842768747126,40.1503062880281
"484","mall/shop(non-food)",14,44.4836825493206,40.1506590787779
"485","bank/atm",10,44.4842634898148,40.1506813942075
"486","sport/fitness",4,44.484747861416,40.1503358132098
"487","bank/atm",10,44.4844016507055,40.1508461848449
"488","bus_stop",4,44.4843878166501,40.1509073632673
"489","supermarket/shop(food)",10,44.4845376556395,40.1508661656825
"490","School/kindergarten",7,44.4861732182773,40.1502824618838
"491","mall/shop(non-food)",14,44.4838490969743,40.1509449217103
"492","supermarket/shop(food)",10,44.4842625914995,40.1512258884166
"493","supermarket/shop(food)",10,44.4838506241102,40.1514217130094
"494","bus_stop",4,44.483867422606,40.1514738961858
"495","bank/atm",10,44.48425145239,40.1512673604322
"496","bus_stop",4,44.4843552976369,40.1510941940006
"497","supermarket/shop(food)",10,44.4843482009461,40.1511579127072
"498","bus_stop",4,44.4844661497429,40.1511820131938
"499","supermarket/shop(food)",10,44.4848261945088,40.1512042597892
"500","supermarket/shop(food)",10,44.4837591756143,40.1517216970639
"501","supermarket/shop(food)",10,44.4838799091885,40.1516327799783
"502","bank/atm",10,44.4838598767577,40.1516682781647
"503","restaurant/cafe",6,44.484557957565,40.1516272870271
"504","mall/shop(non-food)",14,44.4852173209835,40.1509559077226
"505","beauty_salon",4,44.4852305262182,40.1512383162915
"506","mall/shop(non-food)",14,44.4859825059425,40.1509599588142
"507","mall/shop(non-food)",14,44.4870073040186,40.1510551937282
"508","post_office",3,44.4869515186395,40.1514053027655
"509","supermarket/shop(food)",10,44.4876381908427,40.1513939735152
"510","supermarket/shop(food)",10,44.4880877078108,40.1515208610102
"511","supermarket/shop(food)",10,44.4880877078108,40.1515208610102
"512","state institutions/NGO",4,44.4840116920407,40.1525981592495
"513","supermarket/shop(food)",10,44.4856102440888,40.1527321852157
"514","supermarket/shop(food)",10,44.4862361003472,40.1531468950341
"515","supermarket/shop(food)",10,44.486300150227,40.153210405834
"516","supermarket/shop(food)",10,44.4851885748944,40.1539112864792
"517","supermarket/shop(food)",10,44.4868261138258,40.1534047828428
"518","supermarket/shop(food)",10,44.486864741383,40.1534641737996
"519","School/kindergarten",7,44.4882484164152,40.1547884756529
"520","bank/atm",10,44.4892163511338,40.15126729177
"521","mall/shop(non-food)",14,44.4892727653337,40.15126729177
"522","School/kindergarten",7,44.4892651296537,40.1519875550222
"523","supermarket/shop(food)",10,44.4898452616642,40.15161149479
"524","healthcare",10,44.4901709907862,40.1516660809854
"525","bus_stop",4,44.491009568104,40.1514651074431
"526","beauty_salon",4,44.4915276265283,40.1514178679317
"527","mall/shop(non-food)",14,44.4915830525814,40.1513459100082
"528","mall/shop(non-food)",14,44.491601018887,40.1514497958027
"529","mall/shop(non-food)",14,44.4905539425919,40.1516903872771
"530","bus_stop",4,44.4909553996923,40.1516698573872
"531","bank/atm",10,44.4908988058294,40.1519783543768
"532","School/kindergarten",7,44.4920463137734,40.1508327956205
"533","playground/attraction",4,44.4936992138962,40.1496798018456
"534","playground/attraction",4,44.4944788617313,40.1495544901828
"535","supermarket/shop(food)",10,44.493863246267,40.150762073007
"536","mall/shop(non-food)",14,44.4931189920541,40.1515773011509
"537","supermarket/shop(food)",10,44.4932000200928,40.1515819015009
"538","healthcare",10,44.4919223462642,40.1518466614198
"539","bank/atm",10,44.4922582263489,40.1518529096315
"540","healthcare",10,44.4923680004766,40.1520939116465
"541","healthcare",10,44.4925932979499,40.1519031699514
"542","mall/shop(non-food)",14,44.4929990669637,40.1519198547215
