"","TYPE","point","lon","lat","cell"
"1542","beauty_salon",4,44.5040206768476,40.2047070937923,5
"1543","restaurant/cafe",6,44.5050287662595,40.2051061179144,5
"1544","restaurant/cafe",6,44.5051398878601,40.2057301715639,5
"1545","bus_stop",4,44.5055384703517,40.2057028659066,5
"1546","healthcare",10,44.5014408950147,40.209190971676,4
"1547","supermarket/shop(food)",10,44.5034741418288,40.2074587756639,5
"1548","restaurant/cafe",6,44.5037488466427,40.2085725754399,5
"1549","supermarket/shop(food)",10,44.5044745057292,40.2077406747317,5
"1550","restaurant/cafe",6,44.5033835018166,40.2091032961385,5
"1551","restaurant/cafe",6,44.5034852809383,40.2092519603047,5
"1552","restaurant/cafe",6,44.5036884798556,40.208865583723,5
"1553","restaurant/cafe",6,44.5036453607219,40.208992706801,5
"1554","restaurant/cafe",6,44.5033506234772,40.20947917505,5
"1555","restaurant/cafe",6,44.5043275413487,40.2095669187046,5
"1556","supermarket/shop(food)",10,44.5071444784166,40.2015388988684,12
"1557","supermarket/shop(food)",10,44.5106135025493,40.202150566805,12
"1558","restaurant/cafe",6,44.5101770111528,40.2044332779095,5
"1559","supermarket/shop(food)",10,44.5125888978591,40.1998577613244,12
"1560","healthcare",10,44.5131742400982,40.1998330606008,12
"1561","School/kindergarten",7,44.5115253823942,40.2008523696512,12
"1562","supermarket/shop(food)",10,44.5157547405834,40.204038160533,12
"1563","bus_stop",4,44.5059775668626,40.2055924082357,5
"1564","bank/atm",10,44.506510088163,40.2057569969603,5
"1565","bank/atm",10,44.5066710662619,40.2058173026081,5
"1566","supermarket/shop(food)",10,44.5072432930979,40.2061486739814,5
"1567","bank/atm",10,44.5083316918961,40.207072869101,5
"1568","supermarket/shop(food)",10,44.5099529713209,40.2054831167109,5
"1569","supermarket/shop(food)",10,44.5101488938844,40.2058339055187,5
"1570","restaurant/cafe",6,44.5084270929793,40.2071276851182,5
"1571","cinema/theatre/museum",6,44.509075766446,40.2065345858059,5
"1572","supermarket/shop(food)",10,44.5102857073021,40.2060878883808,5
"1573","mall/shop(non-food)",14,44.5104460565804,40.2064807984052,5
"1574","healthcare",10,44.5107204020681,40.2066866173099,5
"1575","bank/atm",10,44.5105504408164,40.2067432173992,5
"1576","supermarket/shop(food)",10,44.5109148873271,40.2066722786132,5
"1577","bus_stop",4,44.5108231693366,40.2068169689597,5
"1578","mall/shop(non-food)",14,44.5107345056181,40.2071722102359,5
"1579","bank/atm",10,44.5108774275798,40.2071663787507,5
"1580","mall/shop(non-food)",14,44.5110035510457,40.2071584204877,5
"1581","supermarket/shop(food)",10,44.5080037169859,40.2080822588161,5
"1582","mall/shop(non-food)",14,44.5078812766127,40.2084095028498,5
"1583","mall/shop(non-food)",14,44.5067510163222,40.2093989090585,5
"1584","supermarket/shop(food)",10,44.5067547892464,40.2095191708035,5
"1585","healthcare",10,44.507287849536,40.2094540662116,5
"1586","healthcare",10,44.5087172488161,40.2072260656937,5
"1587","restaurant/cafe",6,44.5106249111534,40.2072690814235,5
"1588","School/kindergarten",7,44.5100461266159,40.2085720952099,5
"1589","supermarket/shop(food)",10,44.5110133426823,40.2087639811348,5
"1590","healthcare",10,44.5103899118751,40.2095117616434,5
"1591","supermarket/shop(food)",10,44.5111992939461,40.2046673010241,5
"1592","beauty_salon",4,44.5113253275805,40.2046600971584,5
"1593","beauty_salon",4,44.5114194710222,40.2046576958696,5
"1594","mall/shop(non-food)",14,44.5123467120585,40.2046205101875,5
"1595","supermarket/shop(food)",10,44.5126400119988,40.2054751582503,5
"1596","mall/shop(non-food)",14,44.5120220609148,40.206524020427,5
"1597","mall/shop(non-food)",14,44.511124643946,40.2071534122699,5
"1598","supermarket/shop(food)",10,44.5116099138625,40.2071280967527,5
"1599","healthcare",10,44.5114758852221,40.2071313212229,5
"1600","bank/atm",10,44.5121267146454,40.2071477866002,5
"1601","restaurant/cafe",6,44.5127640693395,40.2065767786989,5
"1602","bank/atm",10,44.512634442444,40.2071373585284,5
"1603","healthcare",10,44.5135099405199,40.2070308137285,5
"1604","restaurant/cafe",6,44.5136031856464,40.2070299904583,5
"1605","School/kindergarten",7,44.5154197588139,40.2045252132077,5
"1606","bank/atm",10,44.5162031795732,40.2055778634855,5
"1607","bank/atm",10,44.5162099169379,40.2055924082357,5
"1608","supermarket/shop(food)",10,44.5139333165133,40.2065009686855,5
"1609","bank/atm",10,44.5139886527348,40.206484503151,5
"1610","bank/atm",10,44.5140134462367,40.2064947941105,5
"1611","restaurant/cafe",6,44.5141375035774,40.2064950685361,5
"1612","mall/shop(non-food)",14,44.5149448195232,40.2063905809216,5
"1613","bank/atm",10,44.5141447799312,40.2066101213566,5
"1614","healthcare",10,44.5141686751177,40.2069906106891,5
"1615","bus_stop",4,44.5151199910036,40.2065546188576,5
"1616","bank/atm",10,44.5147626411836,40.2069653637169,5
"1617","bank/atm",10,44.5152979472614,40.2069499959902,5
"1618","restaurant/cafe",6,44.5161584434721,40.2068613570696,5
"1619","supermarket/shop(food)",10,44.5112997255949,40.2095346751544,5
"1620","supermarket/shop(food)",10,44.5116239275809,40.2096237221984,5
"1621","supermarket/shop(food)",10,44.511494749843,40.2098324814894,5
"1622","bus_stop",4,44.5187243014181,40.1663856555371,19
"1623","healthcare",10,44.5187008553892,40.1672764814219,19
"1624","healthcare",10,44.5170948473242,40.1675875160486,19
"1625","supermarket/shop(food)",10,44.5171650955795,40.1676096886237,19
"1626","School/kindergarten",7,44.5182466671815,40.1676111988298,19
"1627","healthcare",10,44.5187702053291,40.1677478036964,19
"1628","healthcare",10,44.5189535514786,40.1682113657996,19
"1629","School/kindergarten",7,44.5192130747642,40.1683823605874,19
"1630","place_of_worship",3,44.5214342491357,40.1666421201327,19
"1631","supermarket/shop(food)",10,44.5210117714576,40.1673436858903,19
"1632","supermarket/shop(food)",10,44.5169241674203,40.1687693110718,19
"1633","supermarket/shop(food)",10,44.5175014248218,40.1691134940202,19
"1634","mall/shop(non-food)",14,44.5166281725341,40.1704622020846,12
"1635","bank/atm",10,44.5170382534613,40.1703366542007,12
"1636","supermarket/shop(food)",10,44.5172533101404,40.1705561740776,12
"1637","beauty_salon",4,44.5173701809588,40.170250095355,12
"1638","healthcare",10,44.5174627972646,40.1702165975325,12
"1639","healthcare",10,44.5172983157361,40.1703685731763,12
"1640","restaurant/cafe",6,44.5177108221146,40.1711213075043,12
"1641","bank/atm",10,44.5193471932361,40.1701916800842,12
"1642","bank/atm",10,44.5180565836674,40.1714555941012,12
"1643","healthcare",10,44.5189743923932,40.171207110176,12
"1644","supermarket/shop(food)",10,44.5198069509985,40.1689259577757,19
"1645","School/kindergarten",7,44.520413762973,40.1699554100507,12
"1646","supermarket/shop(food)",10,44.5196658256674,40.170655980566,12
"1647","School/kindergarten",7,44.5208510628533,40.1714551822501,12
"1648","place_of_worship",3,44.516955069466,40.1720019123279,12
"1649","supermarket/shop(food)",10,44.5188763861957,40.1715376210535,12
"1650","restaurant/cafe",6,44.5167085717521,40.1733592116253,12
"1651","School/kindergarten",7,44.5171166763856,40.1740438913465,12
"1652","bank/atm",10,44.5214917413139,40.1716363964738,12
"1653","bank/atm",10,44.5213611262716,40.1723904895586,12
"1654","restaurant/cafe",6,44.5198347089408,40.1734583962333,12
"1655","healthcare",10,44.5208731614092,40.173032896674,12
"1656","healthcare",10,44.5208731614092,40.173032896674,12
"1657","restaurant/cafe",6,44.5208885226006,40.1738659096032,12
"1658","bank/atm",10,44.5217271897499,40.1736460572335,12
"1659","School/kindergarten",7,44.5188881541259,40.1745427593986,12
"1660","bank/atm",10,44.5166791968423,40.1760709832961,12
"1661","restaurant/cafe",6,44.5170611605011,40.1759869713425,12
"1662","healthcare",10,44.5192638295777,40.1763661225044,12
"1663","bus_stop",4,44.5198983096629,40.1746039164708,12
"1664","bus_stop",4,44.5197614962451,40.1748313846033,12
"1665","cinema/theatre/museum",6,44.5195720415517,40.1755564084481,12
"1666","restaurant/cafe",6,44.5211202879439,40.1747475770306,12
"1667","restaurant/cafe",6,44.5216171461276,40.1748541039193,12
"1668","bank/atm",10,44.5197801812031,40.1762357809518,12
"1669","restaurant/cafe",6,44.5201714873408,40.1767371724412,12
"1670","restaurant/cafe",6,44.5216475091842,40.1757669885695,12
"1671","university",6,44.5234437804263,40.1730565089149,12
"1672","bank/atm",10,44.5221454453461,40.1741550181604,12
"1673","university",6,44.5228887114122,40.1748484069314,12
"1674","restaurant/cafe",6,44.5226387102687,40.1753211180219,12
"1675","bank/atm",10,44.5231798553958,40.1750016076919,12
"1676","restaurant/cafe",6,44.5229183558166,40.1760261632064,12
"1677","bank/atm",10,44.5237011477552,40.1760061897724,12
"1678","School/kindergarten",7,44.5270259922848,40.1761311094343,12
"1679","bank/atm",10,44.5359769854388,40.1695542570701,12
"1680","restaurant/cafe",6,44.5371106593274,40.1696084169796,12
"1681","bank/atm",10,44.5371079643815,40.1696288728023,12
"1682","School/kindergarten",7,44.537887342722,40.1747411936486,13
"1683","bus_stop",4,44.5380606277403,40.1747970653805,13
"1684","bus_stop",4,44.5381961835167,40.1749093578131,13
"1685","restaurant/cafe",6,44.5173806912476,40.1770555077844,12
"1686","mall/shop(non-food)",14,44.5173445789732,40.1773761066173,12
"1687","mall/shop(non-food)",14,44.5175785002732,40.1775054850794,12
"1688","restaurant/cafe",6,44.5185600893842,40.1773636148907,12
"1689","supermarket/shop(food)",10,44.5185122091795,40.1778928639969,12
"1690","bank/atm",10,44.518564311466,40.1778615662784,12
"1691","mall/shop(non-food)",14,44.5185909914299,40.1778761856092,12
"1692","restaurant/cafe",6,44.5190821003958,40.1778273858589,12
"1693","mall/shop(non-food)",14,44.5192200816234,40.1782306176231,12
"1694","restaurant/cafe",6,44.5172464829442,40.1787186792816,12
"1695","restaurant/cafe",6,44.5178270641123,40.1788970601029,12
"1696","bank/atm",10,44.5171127237984,40.1791888925863,12
"1697","restaurant/cafe",6,44.5169989970834,40.179311061033,12
"1698","bank/atm",10,44.5170444518368,40.1792739987185,12
"1699","bank/atm",10,44.5171279053267,40.1792672725926,12
"1700","restaurant/cafe",6,44.5180875755447,40.1784742027653,12
"1701","supermarket/shop(food)",10,44.519808388303,40.1781234783192,12
"1702","mall/shop(non-food)",14,44.5201023170639,40.1777492100957,12
"1703","School/kindergarten",7,44.5208717241048,40.1782952717529,12
"1704","restaurant/cafe",6,44.5204432277143,40.1783939687027,12
"1705","supermarket/shop(food)",10,44.5204066662822,40.1787143553081,12
"1706","bank/atm",10,44.5207102070167,40.1787980893473,12
"1707","School/kindergarten",7,44.5202545815046,40.1791388583668,12
"1708","restaurant/cafe",6,44.5215626183898,40.1789046098772,12
"1709","restaurant/cafe",6,44.5210420446827,40.1796567004583,12
"1710","healthcare",10,44.5211095081605,40.1796173734242,12
"1711","beauty_salon",4,44.5215107855979,40.1792908140304,12
"1712","beauty_salon",4,44.5186977112857,40.1810988132307,12
"1713","supermarket/shop(food)",10,44.5193153030435,40.1808693757704,12
"1714","restaurant/cafe",6,44.5170467874565,40.1816476618234,12
"1715","cinema/theatre/museum",6,44.5166777595378,40.1820661756233,12
"1716","mall/shop(non-food)",14,44.5171030219933,40.1824765197892,12
"1717","bank/atm",10,44.5171403020776,40.1823813975794,12
"1718","bank/atm",10,44.5174637854114,40.1821496996328,12
"1719","bank/atm",10,44.5173893150744,40.1822175070521,12
"1720","restaurant/cafe",6,44.5176945626079,40.182445018293,12
"1721","bank/atm",10,44.5180149018382,40.1817419614848,12
"1722","healthcare",10,44.51860392717,40.1817571976623,12
"1723","mall/shop(non-food)",14,44.5188213194688,40.1812544019972,12
"1724","restaurant/cafe",6,44.5190191284943,40.1811703964613,12
"1725","restaurant/cafe",6,44.5192543972673,40.1813354562596,12
"1726","restaurant/cafe",6,44.5192139730795,40.1814150005262,12
"1727","School/kindergarten",7,44.5181863003944,40.1820602733476,12
"1728","restaurant/cafe",6,44.5184398049676,40.1819471691741,12
"1729","mall/shop(non-food)",14,44.5185554181447,40.1818097006803,12
"1730","healthcare",10,44.5200512927558,40.1803592984455,12
"1731","beauty_salon",4,44.519669329097,40.1805995129487,12
"1732","restaurant/cafe",6,44.5194997271714,40.180724973214,12
"1733","bank/atm",10,44.5195903671835,40.1810684778407,12
"1734","supermarket/shop(food)",10,44.5195944994338,40.1811014898821,12
"1735","bank/atm",10,44.5197340077975,40.1809408906109,12
"1736","supermarket/shop(food)",10,44.5198815111671,40.1808709543138,12
"1737","supermarket/shop(food)",10,44.5203127025035,40.1805131044582,12
"1738","restaurant/cafe",6,44.520230506655,40.1805857864286,12
"1739","restaurant/cafe",6,44.5201804704937,40.1806223675985,12
"1740","restaurant/cafe",6,44.5210563278957,40.1799934844396,12
"1741","restaurant/cafe",6,44.5194513079775,40.1814029899656,12
"1742","healthcare",10,44.5203465689897,40.1815025059749,12
"1743","healthcare",10,44.5214471848758,40.1813537809608,12
"1744","supermarket/shop(food)",10,44.5219171834324,40.181492691644,12
"1745","mall/shop(non-food)",14,44.521942785418,40.1816539072926,12
"1746","mall/shop(non-food)",14,44.5207384141166,40.1818698903646,12
"1747","bank/atm",10,44.5211360982929,40.1821227962654,12
"1748","restaurant/cafe",6,44.5208997515417,40.1823000014122,12
"1749","restaurant/cafe",6,44.520753954971,40.1824229878261,12
"1750","restaurant/cafe",6,44.5214974905317,40.1818198581222,12
"1751","restaurant/cafe",6,44.5218744236249,40.1818598015615,12
"1752","restaurant/cafe",6,44.5222185682103,40.1774999942213,12
"1753","bus_stop",4,44.5226670072001,40.1781429020493,12
"1754","restaurant/cafe",6,44.5238879973343,40.1773437104864,12
"1755","beauty_salon",4,44.5243906945673,40.177261004192,12
"1756","bank/atm",10,44.5244316577442,40.177292782639,12
"1757","beauty_salon",4,44.5245727830754,40.1776354810151,12
"1758","restaurant/cafe",6,44.5235664004626,40.1778934130795,12
"1759","supermarket/shop(food)",10,44.5246185073233,40.1777356889054,12
"1760","restaurant/cafe",6,44.5229002996794,40.1789011781617,12
"1761","restaurant/cafe",6,44.522758276033,40.1797210100617,12
"1762","restaurant/cafe",6,44.5228384057563,40.1794985685807,12
"1763","restaurant/cafe",6,44.5244171050366,40.1786208064193,12
"1764","bus_stop",4,44.5244002167093,40.179153065618,12
"1765","bus_stop",4,44.5245616439658,40.1792285630386,12
"1766","restaurant/cafe",6,44.5246005410176,40.1794543684588,12
"1767","restaurant/cafe",6,44.5248012246521,40.179454299825,12
"1768","mall/shop(non-food)",14,44.5261596570248,40.1775805038837,12
"1769","restaurant/cafe",6,44.5248668914994,40.1783160681319,12
"1770","healthcare",10,44.5251899256755,40.1783598571862,12
"1771","bank/atm",10,44.5267702419234,40.177073559097,12
"1772","restaurant/cafe",6,44.5263632152681,40.1774087772761,12
"1773","mall/shop(non-food)",14,44.5271576853054,40.1779193572297,12
"1774","bank/atm",10,44.5248742576847,40.1785011075795,12
"1775","supermarket/shop(food)",10,44.5249428889724,40.1784637702835,12
"1776","mall/shop(non-food)",14,44.5256623496835,40.1784388558632,12
"1777","restaurant/cafe",6,44.5262018778431,40.1784332964458,12
"1778","restaurant/cafe",6,44.5273632198424,40.1794353569068,12
"1779","bank/atm",10,44.5226822785599,40.1803661617288,12
"1780","restaurant/cafe",6,44.5230688236267,40.1799628740225,12
"1781","healthcare",10,44.5231163445052,40.179925057098,12
"1782","restaurant/cafe",6,44.5223340017243,40.1806444672827,12
"1783","mall/shop(non-food)",14,44.5224464707979,40.1805639612558,12
"1784","bank/atm",10,44.5223459493176,40.1811128141753,12
"1785","restaurant/cafe",6,44.5225500465501,40.1809056822584,12
"1786","bank/atm",10,44.5227089585239,40.1807855070227,12
"1787","bus_stop",4,44.5240291226654,40.1798792100542,12
"1788","bus_stop",4,44.5237750791031,40.180212218117,12
"1789","restaurant/cafe",6,44.5242051026296,40.1800306149943,12
"1790","restaurant/cafe",6,44.5242109416789,40.1802074138078,12
"1791","pub/bar",4,44.5245327182137,40.1809067803749,12
"1792","bank/atm",10,44.5222865706773,40.181138070774,12
"1793","School/kindergarten",7,44.5224200603285,40.1816552112916,12
"1794","bank/atm",10,44.5274784736934,40.1809478224677,12
"1795","bank/atm",10,44.5274389478209,40.1810404072981,12
"1796","mall/shop(non-food)",14,44.5166870121853,40.1827806217169,12
"1797","bank/atm",10,44.517046697625,40.1825201688972,12
"1798","bank/atm",10,44.5170917032207,40.1824989620228,12
"1799","mall/shop(non-food)",14,44.5173319127277,40.1828016912425,12
"1800","supermarket/shop(food)",10,44.517452825965,40.1828866555824,12
"1801","restaurant/cafe",6,44.5176919574936,40.1830309849078,12
"1802","restaurant/cafe",6,44.516627813208,40.1831896575921,12
"1803","mall/shop(non-food)",14,44.5167913964213,40.1832827197723,12
"1804","bank/atm",10,44.5182845760865,40.1829395695077,12
"1805","mall/shop(non-food)",14,44.5183505124284,40.1829922775012,12
"1806","healthcare",10,44.5184630713335,40.1829257062005,12
"1807","mall/shop(non-food)",14,44.519332550697,40.1830075820281,12
"1808","bank/atm",10,44.5191925931757,40.1831353026313,12
"1809","bank/atm",10,44.519239215739,40.1830983796659,12
"1810","restaurant/cafe",6,44.5186266545467,40.1831915106014,12
"1811","bank/atm",10,44.5184894818028,40.183716871,12
"1812","bank/atm",10,44.5188287754856,40.1833882038149,12
"1813","mall/shop(non-food)",14,44.5190107741622,40.1832727684391,12
"1814","supermarket/shop(food)",10,44.5192133442588,40.1836988900842,12
"1815","bank/atm",10,44.5192527802997,40.1837665586964,12
"1816","cinema/theatre/museum",6,44.5179074633303,40.1841259012302,12
"1817","bank/atm",10,44.517784843294,40.1842899930337,12
"1818","bank/atm",10,44.5177429818017,40.1843237584246,12
"1819","bus_stop",4,44.5173916506941,40.184711921955,12
"1820","bus_stop",4,44.5177804415491,40.1847041669416,12
"1821","restaurant/cafe",6,44.5178602119463,40.1847872759332,12
"1822","bank/atm",10,44.5179009056287,40.184755089226,12
"1823","mall/shop(non-food)",14,44.5174524666388,40.1851119559145,12
"1824","mall/shop(non-food)",14,44.5175656543647,40.1852092703895,12
"1825","restaurant/cafe",6,44.5177029169401,40.1849207579568,12
"1826","restaurant/cafe",6,44.5181724663391,40.1838730714259,12
"1827","mall/shop(non-food)",14,44.5182861032225,40.1838763656314,12
"1828","bank/atm",10,44.5188825845712,40.1840030551617,12
"1829","place_of_worship",3,44.5189213019599,40.1843477785095,12
"1830","bank/atm",10,44.5181098537638,40.1845750767206,12
"1831","supermarket/shop(food)",10,44.5183356902262,40.1849609054549,12
"1832","bank/atm",10,44.5195378157394,40.1827966812256,12
"1833","bus_stop",4,44.520086686378,40.1826060944175,12
"1834","supermarket/shop(food)",10,44.5205347660417,40.1830228179213,12
"1835","bank/atm",10,44.5196884632125,40.1832711899516,12
"1836","bank/atm",10,44.5194035176044,40.1835033644757,12
"1837","supermarket/shop(food)",10,44.5216556838532,40.1830937128213,12
"1838","supermarket/shop(food)",10,44.5212354519633,40.1831875986928,12
"1839","restaurant/cafe",6,44.5195502124903,40.1840222026921,12
"1840","mall/shop(non-food)",14,44.5196403135133,40.1840881552552,12
"1841","mall/shop(non-food)",14,44.5198021899275,40.1842280211445,12
"1842","mall/shop(non-food)",14,44.5199337032851,40.1843276702676,12
"1843","mall/shop(non-food)",14,44.519990297148,40.1843945833363,12
"1844","mall/shop(non-food)",14,44.5198799840311,40.1849097088121,12
"1845","mall/shop(non-food)",14,44.520407474766,40.1847507656373,12
"1846","restaurant/cafe",6,44.5204932638756,40.1848277666519,12
"1847","mall/shop(non-food)",14,44.5200717743443,40.1850733183232,12
"1848","healthcare",10,44.5215990001588,40.1851908094737,12
"1849","healthcare",10,44.5220940617119,40.1850471023962,12
"1850","bank/atm",10,44.5172101910067,40.1853142710416,12
"1851","restaurant/cafe",6,44.5168623633287,40.1856946740042,12
"1852","pub/bar",4,44.5166766815595,40.1858735855024,12
"1853","mall/shop(non-food)",14,44.5175230742202,40.1855644876269,12
"1854","restaurant/cafe",6,44.5178141283722,40.1854041048039,12
"1855","mall/shop(non-food)",14,44.5178898563507,40.1854560559781,12
"1856","mall/shop(non-food)",14,44.5179214770487,40.1854944874684,12
"1857","healthcare",10,44.5175716730771,40.185756919063,12
"1858","mall/shop(non-food)",14,44.5177091153155,40.1857013994929,12
"1859","restaurant/cafe",6,44.5179488756648,40.1862340149054,12
"1860","bank/atm",10,44.5178783579151,40.1863862978114,12
"1861","supermarket/shop(food)",10,44.5192603261481,40.1856403210505,12
"1862","restaurant/cafe",6,44.5181414744618,40.1860485161582,12
"1863","healthcare",10,44.5183089204307,40.1862517206416,12
"1864","restaurant/cafe",6,44.5184876851723,40.1863760037997,12
"1865","restaurant/cafe",6,44.51883784847,40.1862318874716,12
"1866","supermarket/shop(food)",10,44.5191458807809,40.1861317607568,12
"1867","bank/atm",10,44.5186811822845,40.1865003553567,12
"1868","supermarket/shop(food)",10,44.5188169177239,40.1866017168049,12
"1869","mall/shop(non-food)",14,44.5190706917917,40.1863648862653,12
"1870","bank/atm",10,44.5168469123058,40.1872144116228,12
"1871","bank/atm",10,44.5168567039424,40.1872991645586,12
"1872","healthcare",10,44.5179372873977,40.1877133887192,12
"1873","mall/shop(non-food)",14,44.5182259160985,40.1876908795853,12
"1874","pub/bar",4,44.5188276975073,40.1874929635861,12
"1875","restaurant/cafe",6,44.5190474254258,40.1878023958007,12
"1876","mall/shop(non-food)",14,44.5202768597236,40.1852470843686,12
"1877","mall/shop(non-food)",14,44.5204673923954,40.1854067812855,12
"1878","School/kindergarten",7,44.5205627036471,40.1862465736257,12
"1879","restaurant/cafe",6,44.5208332762106,40.1857070955695,12
"1880","restaurant/cafe",6,44.5214397288589,40.1855691543016,12
"1881","healthcare",10,44.5219832994374,40.1853776144938,12
"1882","mall/shop(non-food)",14,44.5218023787391,40.1855692915567,12
"1883","bank/atm",10,44.5216025035884,40.1857401739812,12
"1884","restaurant/cafe",6,44.521218563636,40.1865517566787,12
"1885","mall/shop(non-food)",14,44.5194905643555,40.1867608615218,12
"1886","restaurant/cafe",6,44.5195900976889,40.1868804771629,12
"1887","restaurant/cafe",6,44.5197211618889,40.1868963984486,12
"1888","restaurant/cafe",6,44.520059826751,40.1868627715908,12
"1889","restaurant/cafe",6,44.5215503114704,40.186945603433,12
"1890","mall/shop(non-food)",14,44.5213887943823,40.1877291725587,12
"1891","restaurant/cafe",6,44.5224206891492,40.1832267177677,12
"1892","restaurant/cafe",6,44.522574840052,40.1833235545383,12
"1893","bank/atm",10,44.5231441024475,40.1836973802362,12
"1894","restaurant/cafe",6,44.5223594240468,40.184269678888,12
"1895","cinema/theatre/museum",6,44.522848377056,40.1842162855977,12
"1896","university",6,44.5247429239902,40.1843015913101,12
"1897","university",6,44.5264428060023,40.1831937753904,12
"1898","bank/atm",10,44.5252288227274,40.184726402553,12
"1899","restaurant/cafe",6,44.5253783922222,40.1851687798985,12
"1900","mall/shop(non-food)",14,44.5225852605092,40.1856915171419,12
"1901","bank/atm",10,44.5222628551538,40.1862053974847,12
"1902","healthcare",10,44.5223108251899,40.1861957210879,12
"1903","restaurant/cafe",6,44.5223965244681,40.1862390932953,12
"1904","supermarket/shop(food)",10,44.5225372904731,40.1863824547139,12
"1905","bank/atm",10,44.5224426080421,40.186460963663,12
"1906","restaurant/cafe",6,44.5229010183316,40.1865011788762,12
"1907","bank/atm",10,44.5239175519071,40.1854150166127,12
"1908","restaurant/cafe",6,44.5238649106315,40.1855086933888,12
"1909","supermarket/shop(food)",10,44.5237556754929,40.1856904877303,12
"1910","university",6,44.5234776469125,40.1861015648714,12
"1911","mall/shop(non-food)",14,44.5239827695968,40.1859420068444,12
"1912","bank/atm",10,44.5222986081021,40.1870495033805,12
"1913","bank/atm",10,44.5225062087642,40.1871844220971,12
"1914","bus_stop",4,44.522741118211,40.1872293034419,12
"1915","bus_stop",4,44.52290209631,40.1869403878436,12
"1916","healthcare",10,44.5230297469118,40.1869662599082,12
"1917","restaurant/cafe",6,44.5226808412555,40.1873198895518,12
"1918","mall/shop(non-food)",14,44.5228083121943,40.1874450628865,12
"1919","healthcare",10,44.5232415696558,40.1877800925723,12
"1920","bank/atm",10,44.5237069868045,40.1875825885866,12
"1921","healthcare",10,44.5237691502222,40.1876195777368,12
"1922","bank/atm",10,44.5238489206194,40.1876994577622,12
"1923","supermarket/shop(food)",10,44.5238908719432,40.1877201826332,12
"1924","supermarket/shop(food)",10,44.5240518500421,40.1878174933665,12
"1925","healthcare",10,44.524401025193,40.1873384871397,12
"1926","supermarket/shop(food)",10,44.5242696914985,40.187695271612,12
"1927","healthcare",10,44.524333022726,40.1876455867932,12
"1928","bus_stop",4,44.5244606733279,40.1876702919563,12
"1929","restaurant/cafe",6,44.5254024670718,40.1864926005477,12
"1930","mall/shop(non-food)",14,44.5257122061817,40.186034378978,12
"1931","restaurant/cafe",6,44.5255514077459,40.1863250827321,12
"1932","university",6,44.5256701650264,40.187266155533,12
"1933","bus_stop",4,44.5249644485392,40.1875694811092,12
"1934","university",6,44.5262325103943,40.1879117158264,12
"1935","School/kindergarten",7,44.5291412552843,40.1805028095552,12
"1936","supermarket/shop(food)",10,44.5303955729155,40.1803838689966,12
"1937","healthcare",10,44.5361943777376,40.1819300799956,12
"1938","supermarket/shop(food)",10,44.5308847055877,40.1864007094252,12
"1939","healthcare",10,44.5375838019875,40.184274757425,13
"1940","healthcare",10,44.5346271768929,40.1868113018781,12
"1941","bank/atm",10,44.536662310169,40.1863589157368,12
"1942","supermarket/shop(food)",10,44.5411814648689,40.172726966402,13
"1943","supermarket/shop(food)",10,44.5604959621297,40.1723300855423,13
"1944","bus_stop",4,44.5599839224177,40.1768642184849,13
"1945","School/kindergarten",7,44.5402703036762,40.1800606076826,13
"1946","bus_stop",4,44.5402535950119,40.1805175655823,13
"1947","bus_stop",4,44.5404340665525,40.1805748052104,13
"1948","School/kindergarten",7,44.5439572590968,40.1837071942482,13
"1949","bank/atm",10,44.5437137258233,40.1851293188035,13
"1950","School/kindergarten",7,44.5404260715464,40.1860960060819,13
"1951","place_of_worship",3,44.541107713184,40.1868045078731,13
"1952","bus_stop",4,44.5413688534371,40.1855694974394,13
"1953","School/kindergarten",7,44.5430255264841,40.1863289944596,13
"1954","School/kindergarten",7,44.5458271023607,40.1863095044464,13
"1955","School/kindergarten",7,44.5572360657951,40.1879167940908,13
"1956","bus_stop",4,44.5172237555675,40.1880434074502,12
"1957","healthcare",10,44.5172612153149,40.1882540174417,12
"1958","bank/atm",10,44.5168871568305,40.1883376710822,12
"1959","bank/atm",10,44.5177679549666,40.1881322082237,12
"1960","healthcare",10,44.5178487135107,40.1881252771011,12
"1961","supermarket/shop(food)",10,44.5170073514156,40.1890202781881,12
"1962","restaurant/cafe",6,44.5171315884194,40.1892717849556,12
"1963","restaurant/cafe",6,44.5179638775301,40.1888540704755,12
"1964","restaurant/cafe",6,44.5178989293351,40.1891717999758,12
"1965","restaurant/cafe",6,44.5180224476866,40.1884172071386,12
"1966","restaurant/cafe",6,44.5181262031019,40.1885438881886,12
"1967","restaurant/cafe",6,44.519089286918,40.1882908003514,12
"1968","restaurant/cafe",6,44.5189679245232,40.188455293828,12
"1969","restaurant/cafe",6,44.5193157522012,40.1883671797249,12
"1970","restaurant/cafe",6,44.5182082192874,40.188716821851,12
"1971","cinema/theatre/museum",6,44.5179915456409,40.189196504583,12
"1972","School/kindergarten",7,44.5191059955823,40.1890267974749,12
"1973","mall/shop(non-food)",14,44.5179486960018,40.189810685675,12
"1974","cinema/theatre/museum",6,44.5181288980478,40.1899615880888,12
"1975","restaurant/cafe",6,44.5186221629703,40.1897236713065,12
"1976","supermarket/shop(food)",10,44.518758796725,40.1899948016719,12
"1977","healthcare",10,44.5192670635128,40.1899042191343,12
"1978","mall/shop(non-food)",14,44.5183746771095,40.1901472133807,12
