"","TYPE","point","lon","lat","cell","districtName"
"3005","healthcare",10,44.5473634011596,40.225664413198,3,"Kanaker-Zeytun"
"3006","supermarket/shop(food)",10,44.5475752239036,40.2253686654697,3,"Kanaker-Zeytun"
"3007","healthcare",10,44.5476341533862,40.2254823830932,3,"Kanaker-Zeytun"
"3010","bank/atm",10,44.5481310115699,40.2259535067261,3,"Kanaker-Zeytun"
"3011","healthcare",10,44.5480441444819,40.226279155562,3,"Kanaker-Zeytun"
"3012","restaurant/cafe",6,44.5420163590939,40.2299321725239,3,"Kanaker-Zeytun"
"3013","supermarket/shop(food)",10,44.5487097961074,40.226499591775,3,"Kanaker-Zeytun"
"3014","mall/shop(non-food)",14,44.5602199098428,40.2226229922126,1,"Avan"
"3020","supermarket/shop(food)",10,44.5624962407728,40.170541759098,2,"Nor Nork"
"3023","healthcare",10,44.5650297593686,40.1709484662732,2,"Nor Nork"
"3024","bank/atm",10,44.5631804875247,40.1730812880311,2,"Nor Nork"
"3025","supermarket/shop(food)",10,44.5638261067194,40.1719415079657,2,"Nor Nork"
"3026","supermarket/shop(food)",10,44.5640010087052,40.1720765940104,2,"Nor Nork"
"3027","bus_stop",4,44.563475314601,40.1732607132725,2,"Nor Nork"
"3028","supermarket/shop(food)",10,44.5653376120165,40.1730197177452,2,"Nor Nork"
"3029","bank/atm",10,44.5608942751266,40.1762604902702,2,"Nor Nork"
"3030","healthcare",10,44.5610114154397,40.1766704577298,2,"Nor Nork"
"3031","School/kindergarten",7,44.5633706608704,40.1767401924472,2,"Nor Nork"
"3033","School/kindergarten",7,44.566983325617,40.1716296009492,2,"Nor Nork"
"3034","supermarket/shop(food)",10,44.5672629711649,40.1722466180859,2,"Nor Nork"
"3035","supermarket/shop(food)",10,44.5681947037776,40.1730716097624,2,"Nor Nork"
"3037","healthcare",10,44.5686505089528,40.1732511723095,2,"Nor Nork"
"3038","School/kindergarten",7,44.5694715691225,40.1718797993629,2,"Nor Nork"
"3039","School/kindergarten",7,44.5692480682798,40.1729604125341,2,"Nor Nork"
"3040","bus_stop",4,44.5689519835621,40.17374846748,2,"Nor Nork"
"3041","healthcare",10,44.5691878811557,40.1740876145186,2,"Nor Nork"
"3042","bus_stop",4,44.566545576579,40.1752833671483,2,"Nor Nork"
"3043","beauty_salon",4,44.5669986868083,40.1756831821523,2,"Nor Nork"
"3044","beauty_salon",4,44.5670646231502,40.175718667765,2,"Nor Nork"
"3047","restaurant/cafe",6,44.568872392828,40.1753921582453,2,"Nor Nork"
"3049","supermarket/shop(food)",10,44.5739011617885,40.1735533936736,2,"Nor Nork"
"3051","supermarket/shop(food)",10,44.5721076753237,40.1763882922117,2,"Nor Nork"
"3052","beauty_salon",4,44.5726183675627,40.1768159670982,2,"Nor Nork"
"3053","beauty_salon",4,44.5740057256875,40.1759925995976,2,"Nor Nork"
"3054","supermarket/shop(food)",10,44.5615979254887,40.1795744774186,2,"Nor Nork"
"3055","bus_stop",4,44.5611592781355,40.1801803724042,2,"Nor Nork"
"3056","bus_stop",4,44.5614621002177,40.1801593020645,2,"Nor Nork"
"3057","supermarket/shop(food)",10,44.5692248917455,40.1795565640387,2,"Nor Nork"
"3058","beauty_salon",4,44.5662666496833,40.1799833953575,2,"Nor Nork"
"3060","beauty_salon",4,44.5672508439086,40.1824260762097,2,"Nor Nork"
"3061","bank/atm",10,44.5682476145479,40.1823205906712,2,"Nor Nork"
"3062","supermarket/shop(food)",10,44.5681112502877,40.1823501019314,2,"Nor Nork"
"3063","supermarket/shop(food)",10,44.5681112502877,40.1823501019314,2,"Nor Nork"
"3064","healthcare",10,44.568167574656,40.1823409054005,2,"Nor Nork"
"3066","supermarket/shop(food)",10,44.5700831421679,40.182425458533,2,"Nor Nork"
"3068","healthcare",10,44.570750590424,40.1821109917233,2,"Nor Nork"
"3069","bus_stop",4,44.5702018096169,40.1822287625281,2,"Nor Nork"
"3070","supermarket/shop(food)",10,44.5708907276083,40.1819818965678,2,"Nor Nork"
"3071","bank/atm",10,44.5709518130476,40.1819922598775,2,"Nor Nork"
"3072","bus_stop",4,44.5709093227347,40.1822860693435,2,"Nor Nork"
"3073","supermarket/shop(food)",10,44.5710595210502,40.1822205954451,2,"Nor Nork"
"3074","supermarket/shop(food)",10,44.5710678753824,40.1824702743957,2,"Nor Nork"
"3075","restaurant/cafe",6,44.5653328509455,40.1833473690879,2,"Nor Nork"
"3077","healthcare",10,44.5632884650219,40.186448679489,2,"Nor Nork"
"3078","mall/shop(non-food)",14,44.5637657399323,40.1859831831454,2,"Nor Nork"
"3079","healthcare",10,44.5640526618341,40.1862287992612,2,"Nor Nork"
"3080","supermarket/shop(food)",10,44.5642396012447,40.1865735112986,2,"Nor Nork"
"3081","School/kindergarten",7,44.565541529586,40.1863482099602,2,"Nor Nork"
"3082","bank/atm",10,44.5643235038922,40.1866947743043,2,"Nor Nork"
"3084","bank/atm",10,44.5645720677313,40.1869485543584,2,"Nor Nork"
"3085","supermarket/shop(food)",10,44.5647299915583,40.1871256096478,2,"Nor Nork"
"3086","bank/atm",10,44.5650801548561,40.1874822579886,2,"Nor Nork"
"3087","healthcare",10,44.5650574274794,40.187538599608,2,"Nor Nork"
"3088","bus_stop",4,44.5673538806717,40.1825842698947,2,"Nor Nork"
"3089","mall/shop(non-food)",14,44.5673881963155,40.1828039560446,2,"Nor Nork"
"3090","bus_stop",4,44.5678610694811,40.182640821474,2,"Nor Nork"
"3091","bank/atm",10,44.5684007773038,40.1826174870902,2,"Nor Nork"
"3092","healthcare",10,44.5684406625024,40.1826468609602,2,"Nor Nork"
"3093","post_office",3,44.5681112502877,40.1827423945804,2,"Nor Nork"
"3094","post_office",3,44.5681112502877,40.1827423945804,2,"Nor Nork"
"3095","supermarket/shop(food)",10,44.5682373737536,40.1826673814834,2,"Nor Nork"
"3096","supermarket/shop(food)",10,44.5684004179777,40.1831576760169,2,"Nor Nork"
"3097","School/kindergarten",7,44.5671182525727,40.1848762182259,2,"Nor Nork"
"3098","supermarket/shop(food)",10,44.5713771653347,40.1835925143404,2,"Nor Nork"
"3099","supermarket/shop(food)",10,44.5692463614807,40.1854544089138,2,"Nor Nork"
"3102","bus_stop",4,44.5718725862139,40.1868581050051,2,"Nor Nork"
"3103","bus_stop",4,44.5772218740677,40.1849530818417,2,"Nor Nork"
"3104","School/kindergarten",7,44.5947986702429,40.1852094762733,2,"Nor Nork"
"3105","School/kindergarten",7,44.5957498962973,40.1856948798865,2,"Nor Nork"
"3106","School/kindergarten",7,44.595985973554,40.1872603909614,2,"Nor Nork"
"3112","supermarket/shop(food)",10,44.5622349208567,40.1933707677428,2,"Nor Nork"
"3114","bus_stop",4,44.5700903286902,40.1882838006201,2,"Nor Nork"
"3116","supermarket/shop(food)",10,44.5661323515483,40.1912751591758,2,"Nor Nork"
"3117","bus_stop",4,44.5673540603347,40.1910944091314,2,"Nor Nork"
"3118","bank/atm",10,44.5677079067252,40.1909395977766,2,"Nor Nork"
"3119","bus_stop",4,44.5677484207445,40.1909652624494,2,"Nor Nork"
"3120","bus_stop",4,44.567709074535,40.1910535104214,2,"Nor Nork"
"3121","supermarket/shop(food)",10,44.5679308685787,40.1910019752666,2,"Nor Nork"
"3122","School/kindergarten",7,44.5709044718322,40.1912259573321,2,"Nor Nork"
"3123","healthcare",10,44.5616789535273,40.1941920030152,2,"Nor Nork"
"3124","restaurant/cafe",6,44.5630554420372,40.194929171227,2,"Nor Nork"
"3125","bank/atm",10,44.5631283852382,40.1950502820583,2,"Nor Nork"
"3126","healthcare",10,44.562615447211,40.1952057702078,2,"Nor Nork"
"3127","supermarket/shop(food)",10,44.5635558036504,40.1953045111733,2,"Nor Nork"
"3128","restaurant/cafe",6,44.5643350921594,40.1967930189531,2,"Nor Nork"
"3129","mall/shop(non-food)",14,44.56845521521,40.1955955182832,2,"Nor Nork"
"3130","restaurant/cafe",6,44.56824950101,40.1960949140395,2,"Nor Nork"
"3131","bus_stop",4,44.5691204176779,40.1940636856595,2,"Nor Nork"
"3132","bus_stop",4,44.5693966496278,40.1941142578228,2,"Nor Nork"
"3134","supermarket/shop(food)",10,44.567784892345,40.1965502543677,2,"Nor Nork"
"3135","bank/atm",10,44.5669062501656,40.1986019925819,2,"Nor Nork"
"3136","bus_stop",4,44.5674425443902,40.1979227754384,2,"Nor Nork"
"3137","bank/atm",10,44.567837084463,40.1982727113757,2,"Nor Nork"
"3138","mall/shop(non-food)",14,44.5678169622007,40.1983320630761,2,"Nor Nork"
"3139","bank/atm",10,44.5693020570284,40.1967395669045,2,"Nor Nork"
"3140","beauty_salon",4,44.5715717404252,40.188282290874,2,"Nor Nork"
"3141","supermarket/shop(food)",10,44.5715772201485,40.1893207823455,2,"Nor Nork"
"3142","supermarket/shop(food)",10,44.5725078747828,40.1891553988566,2,"Nor Nork"
"3143","School/kindergarten",7,44.5738469035453,40.1879977031429,2,"Nor Nork"
"3144","supermarket/shop(food)",10,44.5732268863362,40.1897223674626,2,"Nor Nork"
"3145","School/kindergarten",7,44.5735826191887,40.1901737018282,2,"Nor Nork"
"3146","bus_stop",4,44.5748602930173,40.1885289966581,2,"Nor Nork"
"3147","School/kindergarten",7,44.5752282429577,40.189761071029,2,"Nor Nork"
"3150","healthcare",10,44.5731730772507,40.1913437123126,2,"Nor Nork"
"3151","healthcare",10,44.573210357335,40.1913551035178,2,"Nor Nork"
"3152","bus_stop",4,44.5735120116074,40.1911924012426,2,"Nor Nork"
"3153","bus_stop",4,44.5735053640743,40.191272071195,2,"Nor Nork"
"3154","healthcare",10,44.5727487131105,40.192166070066,2,"Nor Nork"
"3155","supermarket/shop(food)",10,44.5730915102229,40.192190499099,2,"Nor Nork"
"3156","bank/atm",10,44.5611200217575,40.1999879888794,2,"Nor Nork"
"3158","bus_stop",4,44.5633710201965,40.2000739608849,2,"Nor Nork"
"3160","healthcare",10,44.5641705207994,40.2006017977914,2,"Nor Nork"
"3161","healthcare",10,44.561475574947,40.2025480965467,2,"Nor Nork"
"3162","School/kindergarten",7,44.5622774111696,40.2017646986337,2,"Nor Nork"
"3163","bank/atm",10,44.5638317661057,40.2028923139791,2,"Nor Nork"
"3164","bus_stop",4,44.5652820961319,40.2020879937372,2,"Nor Nork"
"3165","beauty_salon",4,44.5653601597301,40.2030268581293,2,"Nor Nork"
"3167","healthcare",10,44.5654967934848,40.2039969951938,2,"Nor Nork"
"3168","bus_stop",4,44.5666593931255,40.2000699127243,2,"Nor Nork"
"3171","bus_stop",4,44.5661443889732,40.200414005514,2,"Nor Nork"
"3172","restaurant/cafe",6,44.5665065896957,40.20076536945,2,"Nor Nork"
"3173","bank/atm",10,44.5673289973383,40.2007436193822,2,"Nor Nork"
"3174","healthcare",10,44.566885409251,40.2016552637153,2,"Nor Nork"
"3175","bank/atm",10,44.5706436010737,40.1991364964906,2,"Nor Nork"
"3176","mall/shop(non-food)",14,44.5709002497503,40.1993509830104,2,"Nor Nork"
"3177","beauty_salon",4,44.5706615673793,40.1997956664327,2,"Nor Nork"
"3178","supermarket/shop(food)",10,44.5705247539616,40.2001744786939,2,"Nor Nork"
"3179","mall/shop(non-food)",14,44.5700840404832,40.201639071449,2,"Nor Nork"
"3180","supermarket/shop(food)",10,44.5677481512499,40.201826174222,2,"Nor Nork"
"3183","beauty_salon",4,44.5694487519143,40.2034608829763,2,"Nor Nork"
"3185","supermarket/shop(food)",10,44.5657803017885,40.2050526038116,2,"Nor Nork"
"3186","healthcare",10,44.5650228423409,40.2052211730924,2,"Nor Nork"
"3188","bus_stop",4,44.563328440052,40.2058848805455,2,"Nor Nork"
"3189","bus_stop",4,44.5635752970921,40.2059668658715,2,"Nor Nork"
"3190","supermarket/shop(food)",10,44.5636265908948,40.2069340108064,2,"Nor Nork"
"3192","beauty_salon",4,44.5636459046734,40.2070168181339,2,"Nor Nork"
"3193","bus_stop",4,44.561791781927,40.2086588109758,1,"Avan"
"3194","bus_stop",4,44.5618879914939,40.2088273712887,1,"Avan"
"3195","bus_stop",4,44.5606112159806,40.209400967162,1,"Avan"
"3196","bus_stop",4,44.5608982277139,40.2093251603073,1,"Avan"
"3197","supermarket/shop(food)",10,44.5642268451677,40.2075113959975,2,"Nor Nork"
"3198","bank/atm",10,44.564286223808,40.2075575673908,2,"Nor Nork"
"3199","beauty_salon",4,44.5661608281428,40.2056079820921,2,"Nor Nork"
"3200","supermarket/shop(food)",10,44.5669632033546,40.2061265140001,2,"Nor Nork"
"3201","supermarket/shop(food)",10,44.5681123282661,40.2058470780731,2,"Nor Nork"
"3202","supermarket/shop(food)",10,44.5688438264019,40.2058835770123,2,"Nor Nork"
"3204","School/kindergarten",7,44.5693460744773,40.2093633038575,2,"Nor Nork"
"3205","School/kindergarten",7,44.5738893040267,40.2039670130893,2,"Nor Nork"
"3206","restaurant/cafe",6,44.5821958457959,40.2021218188786,2,"Nor Nork"
"3207","healthcare",10,44.5726907717746,40.2047429072637,2,"Nor Nork"
"3208","restaurant/cafe",6,44.5721700184044,40.2068993647943,2,"Nor Nork"
"3210","bank/atm",10,44.5905445185519,40.1896210793011,2,"Nor Nork"
"3211","beauty_salon",4,44.5918751929823,40.1884430100152,2,"Nor Nork"
"3212","beauty_salon",4,44.5924299026702,40.1889397821007,2,"Nor Nork"
"3213","supermarket/shop(food)",10,44.5927044278211,40.1887044008367,2,"Nor Nork"
"3217","bus_stop",4,44.5956881820373,40.1882687717829,2,"Nor Nork"
"3218","restaurant/cafe",6,44.6024923813253,40.1955540733478,2,"Nor Nork"
"3221","bus_stop",4,44.5624102720001,40.2136790118912,1,"Avan"
"3222","bus_stop",4,44.5626741071991,40.2136716031859,1,"Avan"
"3223","supermarket/shop(food)",10,44.5627646573797,40.214011785404,1,"Avan"
"3224","bank/atm",10,44.5627114771149,40.2153517121829,1,"Avan"
"3225","healthcare",10,44.562691265021,40.2154365671463,1,"Avan"
"3226","supermarket/shop(food)",10,44.5627006973315,40.2153873828353,1,"Avan"
"3228","School/kindergarten",7,44.5672574016102,40.2104311773424,1,"Avan"
"3229","supermarket/shop(food)",10,44.5660899510669,40.2106917973867,1,"Avan"
"3232","bus_stop",4,44.5693659272451,40.2121711864652,1,"Avan"
"3233","restaurant/cafe",6,44.5627193822894,40.2155901564178,1,"Avan"
"3234","bank/atm",10,44.5626142794011,40.2157694692224,1,"Avan"
"3235","university",6,44.5624648895694,40.2167654217983,1,"Avan"
"3237","bank/atm",10,44.5622571990757,40.2173305818472,1,"Avan"
"3238","bank/atm",10,44.562239053107,40.2175821893924,1,"Avan"
"3239","supermarket/shop(food)",10,44.5622278241659,40.2176212200321,1,"Avan"
"3240","healthcare",10,44.5621851541899,40.217881812426,1,"Avan"
"3241","restaurant/cafe",6,44.5620760987144,40.2181777986228,1,"Avan"
"3242","restaurant/cafe",6,44.5621060126134,40.2180615993292,1,"Avan"
"3245","beauty_salon",4,44.5638359881875,40.2178180191714,1,"Avan"
"3247","supermarket/shop(food)",10,44.5637352870442,40.2180764157791,1,"Avan"
"3249","bank/atm",10,44.5614775512406,40.2188806834901,1,"Avan"
"3251","restaurant/cafe",6,44.5614612019024,40.2190169107471,1,"Avan"
"3252","restaurant/cafe",6,44.5613313953439,40.21906396602,1,"Avan"
"3253","bank/atm",10,44.5618437045504,40.2194275114872,1,"Avan"
"3254","university",6,44.5630984713393,40.2198588933799,1,"Avan"
"3256","restaurant/cafe",6,44.5654209756748,40.2197953763584,1,"Avan"
"3257","supermarket/shop(food)",10,44.5714451678017,40.2197003750866,1,"Avan"
"3258","supermarket/shop(food)",10,44.5714071690652,40.219897579744,1,"Avan"
"3259","beauty_salon",4,44.5711586950576,40.2205933131903,1,"Avan"
"3261","bus_stop",4,44.5716484565505,40.2125351805156,1,"Avan"
"3262","bus_stop",4,44.5718835456603,40.2128644610481,1,"Avan"
"3263","bus_stop",4,44.5782860183533,40.2104831093449,1,"Avan"
"3264","bus_stop",4,44.581391584122,40.211488881005,1,"Avan"
"3265","supermarket/shop(food)",10,44.5814305710054,40.2119983126167,1,"Avan"
"3266","healthcare",10,44.5820321727511,40.2123634052028,1,"Avan"
"3267","healthcare",10,44.5772455895913,40.2152099897515,1,"Avan"
"3268","healthcare",10,44.5786863076439,40.2153910870942,1,"Avan"
"3270","university",6,44.5798037220258,40.2133965201273,1,"Avan"
"3271","supermarket/shop(food)",10,44.5812457875514,40.2127099051974,1,"Avan"
"3272","beauty_salon",4,44.5812597114383,40.2128150690702,1,"Avan"
"3274","School/kindergarten",7,44.5824915711874,40.2138147694132,1,"Avan"
"3276","supermarket/shop(food)",10,44.5765617021654,40.21608179066,1,"Avan"
"3277","School/kindergarten",7,44.5762897821289,40.2173010172133,1,"Avan"
"3278","School/kindergarten",7,44.5739274824263,40.2188426824844,1,"Avan"
"3279","bus_stop",4,44.5725062578153,40.2199299555494,1,"Avan"
"3280","supermarket/shop(food)",10,44.5715651827236,40.2205885117417,1,"Avan"
"3283","healthcare",10,44.5762843922372,40.2196745841047,1,"Avan"
"3285","healthcare",10,44.576070323705,40.2205411145668,1,"Avan"
"3286","bus_stop",4,44.5794136735295,40.2156986084807,1,"Avan"
"3287","bus_stop",4,44.5794136735295,40.2156986084807,1,"Avan"
"3288","bus_stop",4,44.5794136735295,40.2156986084807,1,"Avan"
"3289","bus_stop",4,44.5794136735295,40.2156986084807,1,"Avan"
"3290","bus_stop",4,44.5794136735295,40.2156986084807,1,"Avan"
"3291","bus_stop",4,44.5794136735295,40.2156986084807,1,"Avan"
"3292","bus_stop",4,44.5794136735295,40.2156986084807,1,"Avan"
"3293","bus_stop",4,44.5794136735295,40.2156986084807,1,"Avan"
"3294","bank/atm",10,44.5791953829154,40.2158889650973,1,"Avan"
"3295","bank/atm",10,44.5792561988602,40.2159310835702,1,"Avan"
"3296","bank/atm",10,44.5793988513273,40.2160153890341,1,"Avan"
"3297","bank/atm",10,44.5795535412192,40.2161256925258,1,"Avan"
"3299","bank/atm",10,44.579465955479,40.2162689907614,1,"Avan"
"3300","bank/atm",10,44.579465955479,40.2162689907614,1,"Avan"
"3301","bank/atm",10,44.579465955479,40.2162689907614,1,"Avan"
"3302","bank/atm",10,44.579465955479,40.2162689907614,1,"Avan"
"3303","bank/atm",10,44.579465955479,40.2162689907614,1,"Avan"
"3304","bank/atm",10,44.579465955479,40.2162689907614,1,"Avan"
"3305","bank/atm",10,44.579465955479,40.2162689907614,1,"Avan"
"3306","bank/atm",10,44.579465955479,40.2162689907614,1,"Avan"
"3308","restaurant/cafe",6,44.5779503179316,40.2174893800659,1,"Avan"
"3309","healthcare",10,44.5798070457924,40.2165077061537,1,"Avan"
"3311","bank/atm",10,44.580012849824,40.2166538846181,1,"Avan"
"3313","supermarket/shop(food)",10,44.5808932886339,40.2166783048282,1,"Avan"
"3314","supermarket/shop(food)",10,44.5806802082486,40.2169793037743,1,"Avan"
"3315","healthcare",10,44.580738598742,40.2170192951016,1,"Avan"
"3316","healthcare",10,44.5809086498253,40.2171606021752,1,"Avan"
"3317","supermarket/shop(food)",10,44.5812151550002,40.2169118054943,1,"Avan"
"3319","mall/shop(non-food)",14,44.5812765997657,40.217404321887,1,"Avan"
"3321","bank/atm",10,44.5814495254579,40.2175072148318,1,"Avan"
"3322","bank/atm",10,44.5815153719682,40.2172565673451,1,"Avan"
"3323","bank/atm",10,44.5818730811143,40.2174972685206,1,"Avan"
"3324","mall/shop(non-food)",14,44.5813385835203,40.2176223861493,1,"Avan"
"3325","bank/atm",10,44.581489500488,40.2177921588779,1,"Avan"
"3326","bank/atm",10,44.5815029752173,40.2177440052017,1,"Avan"
"3327","bank/atm",10,44.5815230076481,40.2177748729468,1,"Avan"
"3328","bank/atm",10,44.5815363027143,40.2178117084375,1,"Avan"
"3329","bank/atm",10,44.5820495102361,40.2175848646039,1,"Avan"
"3333","beauty_salon",4,44.5823801800922,40.2177263076882,1,"Avan"
"3336","supermarket/shop(food)",10,44.5772560100485,40.219780971842,1,"Avan"
"3338","bus_stop",4,44.5778654271373,40.2204057820744,1,"Avan"
"3339","restaurant/cafe",6,44.578963258246,40.2203670960006,1,"Avan"
"3341","supermarket/shop(food)",10,44.5801581074054,40.2185720790384,1,"Avan"
"3342","beauty_salon",4,44.581059566793,40.218510207072,1,"Avan"
"3343","supermarket/shop(food)",10,44.5819571634249,40.218672980982,1,"Avan"
"3344","healthcare",10,44.5804970417621,40.2202635900667,1,"Avan"
"3345","bus_stop",4,44.5815981068059,40.2206892049063,1,"Avan"
"3347","healthcare",10,44.561599003467,40.2249308714134,1,"Avan"
"3348","healthcare",10,44.560632865379,40.2259847136643,1,"Avan"
"3349","School/kindergarten",7,44.570039124719,40.2222681748763,1,"Avan"
"3350","beauty_salon",4,44.5713996232168,40.2210211894844,1,"Avan"
"3351","healthcare",10,44.5715112838066,40.2214179912311,1,"Avan"
"3355","School/kindergarten",7,44.5742582421139,40.2223085746242,1,"Avan"
"3357","supermarket/shop(food)",10,44.5722600295959,40.2236599974711,1,"Avan"
"3358","supermarket/shop(food)",10,44.5725077849513,40.2236410669002,1,"Avan"
"3360","beauty_salon",4,44.5734308039057,40.2230258890574,1,"Avan"
"3361","healthcare",10,44.5734905418721,40.2231060017297,1,"Avan"
"3363","supermarket/shop(food)",10,44.5723753732784,40.2237322216656,1,"Avan"
"3366","supermarket/shop(food)",10,44.5743392701525,40.2262865628888,1,"Avan"
"3367","bus_stop",4,44.5841212049444,40.213090154489,1,"Avan"
"3368","bus_stop",4,44.5851076449579,40.2138865925096,1,"Avan"
"3369","beauty_salon",4,44.583441809095,40.2144753057947,1,"Avan"
"3370","supermarket/shop(food)",10,44.5834849282286,40.2144646730553,1,"Avan"
"3371","healthcare",10,44.5856319915892,40.2146878916354,1,"Avan"
"3372","supermarket/shop(food)",10,44.5857997968843,40.2149790213399,1,"Avan"
"3375","bus_stop",4,44.5825489735341,40.2180334069085,1,"Avan"
